place_id,name,google_category,concept,address,area,town,pincode,latitude,longitude,rating,reviews_count,price_range,website,has_phone,is_claimed,is_closed,online_order_partners,reservation_partners,menu_link,open_hours,popular_times,attributes,maps_url,stars_1,stars_2,stars_3,stars_4,stars_5
ChIJZ9rqGHxZqDsR3yglTYq8RQ0,Siog Cafe,Cafe,Cafe & Beverages,"3,3/1, Siog Cafe, R.R Complex, Kurinji Garden, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.988061,76.941658,4.5,24,,https://www.instagram.com/siogcafe_cbe/,1,1,0,,,,"{""Friday"":[""10 am–10 pm""],""Monday"":[""10 am–10 pm""],""Saturday"":[""10 am–10 pm""],""Sunday"":[""10 am–10 pm""],""Thursday"":[""10 am–10 pm""],""Tuesday"":[""10 am–10 pm""],""Wednesday"":[""10 am–10 pm""]}",,,https://www.google.com/maps/place/Siog+Cafe/data=!4m7!3m6!1s0x3ba8597c18eada67:0xd45bc8a4d2528df!8m2!3d10.9880613!4d76.9416583!16s%2Fg%2F11lynxz1yk!19sChIJZ9rqGHxZqDsR3yglTYq8RQ0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,2,0,0,3,19
ChIJTUMbo5lZqDsRE-4TqDKu4UY,Time's cafe,Coffee shop,Cafe & Beverages,"1/2, Telungupalayam, Jayaram Nagar, Selvapuram North, Coimbatore, Tamil Nadu 641026",Selvapuram North,Coimbatore,641026,10.992086,76.93426,4.7,46,,,0,1,0,,,,"{""Friday"":[""8:30 am–10 pm""],""Monday"":[""8:30 am–10 pm""],""Saturday"":[""8:30 am–10 pm""],""Sunday"":[""8:30 am–10 pm""],""Thursday"":[""8:30 am–10 pm""],""Tuesday"":[""8:30 am–10 pm""],""Wednesday"":[""8:30 am–10 pm""]}",,,https://www.google.com/maps/place/Time%27s+cafe/data=!4m7!3m6!1s0x3ba85999a31b434d:0x46e1ae32a813ee13!8m2!3d10.9920858!4d76.9342598!16s%2Fg%2F11swmmgv4r!19sChIJTUMbo5lZqDsRE-4TqDKu4UY?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,2,0,2,2,40
ChIJP4Yig9VZqDsREcD4Jc8rrf0,WOF! | Selvapuram,Cafe,Cafe & Beverages,"255 / 1, Perur Main Rd, South, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.988835,76.94315,4.6,8,,,0,1,0,,,,"{""Friday"":[""11 am–11 pm""],""Monday"":[""11 am–11 pm""],""Saturday"":[""11 am–11 pm""],""Sunday"":[""11 am–11 pm""],""Thursday"":[""11 am–11 pm""],""Tuesday"":[""11 am–11 pm""],""Wednesday"":[""11 am–11 pm""]}",,,https://www.google.com/maps/place/WOF!+%7C+Selvapuram/data=!4m7!3m6!1s0x3ba859d58322863f:0xfdad2bcf25f8c011!8m2!3d10.9888353!4d76.9431496!16s%2Fg%2F11z6h03g4p!19sChIJP4Yig9VZqDsREcD4Jc8rrf0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,1,0,0,7
ChIJZ-MTwHRZqDsRVVi6Xn0Y8yc,choco Bean cafe,Coffee shop,Cafe & Beverages,"NARAYANA SAAMI NAGAR, near LIC COLONY, Telungupalayam, Kurinji Garden, Selvapuram South, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.987715,76.942037,,0,,,0,1,0,,,,"{""Friday"":[""7 am–9 pm""],""Monday"":[""7 am–9 pm""],""Saturday"":[""7 am–9 pm""],""Sunday"":[""7 am–12 pm""],""Thursday"":[""7 am–9 pm""],""Tuesday"":[""7 am–9 pm""],""Wednesday"":[""7 am–9 pm""]}",,,https://www.google.com/maps/place/choco+Bean+cafe/data=!4m7!3m6!1s0x3ba85974c013e367:0x27f3187d5eba5855!8m2!3d10.9877151!4d76.9420368!16s%2Fg%2F11njpm13g_!19sChIJZ-MTwHRZqDsRVVi6Xn0Y8yc?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,0
ChIJu9mWHwBZqDsRsHzhDUm1ALo,NFC fried chicken,Chicken restaurant,Biryani & Non-veg,"Y-102, Ramamurthy Rd, TNHB, Selvapuram North, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram North,Coimbatore,641026,10.990643,76.941466,4.8,17,₹200–400,,0,0,0,,,,"{""Friday"":[""10–11 am""],""Monday"":[""10–11 am""],""Saturday"":[""10–11 am""],""Sunday"":[""10–11 am""],""Thursday"":[""10–11 am""],""Tuesday"":[""10–11 am""],""Wednesday"":[""10–11 am""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/NFC+fried+chicken/data=!4m7!3m6!1s0x3ba859001f96d9bb:0xba00b5490de17cb0!8m2!3d10.9906429!4d76.941466!16s%2Fg%2F11ltrtnkj8!19sChIJu9mWHwBZqDsRsHzhDUm1ALo?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,1,1,15
ChIJCQ3K2i5ZqDsREZd9u_CAbYU,Cheerss cafe,Cafe,Cafe & Beverages,"41A,Ayyuva pannadi street, Chokkampudur Rd, Coimbatore, Tamil Nadu 641039",Selvapuram North,Ponnaiah Raja Puram,641039,10.996504,76.940887,5.0,8,₹200–400,,1,0,0,,,,"{""Friday"":[""11 am–11 pm""],""Monday"":[""11 am–11 pm""],""Saturday"":[""11 am–11 pm""],""Sunday"":[""11 am–11 pm""],""Thursday"":[""11 am–11 pm""],""Tuesday"":[""11 am–11 pm""],""Wednesday"":[""11 am–11 pm""]}","{""Friday"":{""10"":0,""11"":16,""12"":16,""13"":23,""14"":26,""15"":33,""16"":38,""17"":40,""18"":54,""19"":57,""20"":76,""21"":76,""22"":80,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":16,""12"":16,""13"":21,""14"":23,""15"":28,""16"":38,""17"":47,""18"":50,""19"":45,""20"":50,""21"":66,""22"":66,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":50,""12"":47,""13"":50,""14"":50,""15"":42,""16"":38,""17"":38,""18"":40,""19"":50,""20"":59,""21"":66,""22"":59,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":42,""12"":40,""13"":47,""14"":40,""15"":33,""16"":30,""17"":33,""18"":50,""19"":57,""20"":61,""21"":78,""22"":78,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":16,""12"":11,""13"":26,""14"":28,""15"":40,""16"":38,""17"":45,""18"":52,""19"":78,""20"":92,""21"":80,""22"":52,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":33,""12"":30,""13"":23,""14"":26,""15"":23,""16"":33,""17"":38,""18"":54,""19"":71,""20"":85,""21"":95,""22"":80,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":23,""12"":28,""13"":30,""14"":33,""15"":33,""16"":26,""17"":26,""18"":38,""19"":64,""20"":80,""21"":100,""22"":76,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Kerbside pickup"",""enabled"":true},{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Drive-through"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Cheerss+cafe/data=!4m7!3m6!1s0x3ba8592edaca0d09:0x856d80f0bb7d9711!8m2!3d10.9965036!4d76.9408866!16s%2Fg%2F11y4nt5t2r!19sChIJCQ3K2i5ZqDsREZd9u_CAbYU?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,8
ChIJiV6s8vpZqDsRH_AojHeoQ1c,Egg Land,Restaurant,Multi-cuisine / General,"Venkateshwara Kalyana Mandapam Rd, opposite shivalaiya mahal auditorium, TNHB, Selvapuram South, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.989286,76.94158,5.0,18,,,1,1,0,,,,"{""Friday"":[""6–11 pm""],""Monday"":[""6–11 pm""],""Saturday"":[""6–11 pm""],""Sunday"":[""6–11 pm""],""Thursday"":[""6–11 pm""],""Tuesday"":[""6–11 pm""],""Wednesday"":[""6–11 pm""]}",,,https://www.google.com/maps/place/Egg+Land/data=!4m7!3m6!1s0x3ba859faf2ac5e89:0x5743a8778c28f01f!8m2!3d10.9892858!4d76.9415803!16s%2Fg%2F11yfbtzhpz!19sChIJiV6s8vpZqDsRH_AojHeoQ1c?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,18
ChIJg_lDm7FZqDsRLGrTtd7aVEU,MVP Foods,Cafe,Cafe & Beverages,"Provide, MVP Foods, green park appartment, Sarojini Nagar, Selvapuram Muthuswamy Colony, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.983555,76.936938,4.9,28,,,1,1,0,,,,,,,https://www.google.com/maps/place/MVP+Foods/data=!4m7!3m6!1s0x3ba859b19b43f983:0x4554dadeb5d36a2c!8m2!3d10.9835551!4d76.9369384!16s%2Fg%2F11y323kb_b!19sChIJg_lDm7FZqDsRLGrTtd7aVEU?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,2,26
ChIJ5wDeBdZZqDsRBF12D76D_co,Asra Cafe,Cafe,Cafe & Beverages,"46, NSK St, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.988801,76.940208,,0,,,1,1,0,,,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":38,""1"":38,""10"":38,""11"":50,""12"":44,""13"":27,""14"":27,""15"":38,""16"":33,""17"":38,""18"":44,""19"":50,""2"":44,""20"":44,""21"":44,""22"":44,""23"":38,""3"":55,""4"":44,""5"":50,""6"":38,""7"":33,""8"":27,""9"":27},""Monday"":{""0"":22,""1"":27,""10"":27,""11"":27,""12"":33,""13"":33,""14"":33,""15"":22,""16"":11,""17"":16,""18"":38,""19"":55,""2"":61,""20"":66,""21"":55,""22"":27,""23"":16,""3"":83,""4"":100,""5"":55,""6"":44,""7"":27,""8"":27,""9"":33},""Saturday"":{""0"":50,""1"":38,""10"":44,""11"":38,""12"":27,""13"":44,""14"":44,""15"":55,""16"":50,""17"":44,""18"":33,""19"":27,""2"":38,""20"":33,""21"":44,""22"":66,""23"":55,""3"":27,""4"":44,""5"":44,""6"":72,""7"":66,""8"":66,""9"":44},""Sunday"":{""0"":27,""1"":44,""10"":27,""11"":22,""12"":33,""13"":33,""14"":33,""15"":27,""16"":33,""17"":33,""18"":27,""19"":27,""2"":50,""20"":22,""21"":22,""22"":11,""23"":16,""3"":77,""4"":50,""5"":44,""6"":27,""7"":22,""8"":27,""9"":27},""Thursday"":{""0"":50,""1"":38,""10"":22,""11"":22,""12"":27,""13"":27,""14"":22,""15"":27,""16"":27,""17"":33,""18"":44,""19"":38,""2"":33,""20"":27,""21"":33,""22"":38,""23"":55,""3"":27,""4"":27,""5"":44,""6"":61,""7"":66,""8"":55,""9"":33},""Tuesday"":{""0"":33,""1"":33,""10"":55,""11"":44,""12"":44,""13"":33,""14"":27,""15"":16,""16"":11,""17"":22,""18"":16,""19"":16,""2"":27,""20"":16,""21"":27,""22"":38,""23"":44,""3"":22,""4"":22,""5"":33,""6"":27,""7"":33,""8"":44,""9"":44},""Wednesday"":{""0"":77,""1"":77,""10"":38,""11"":50,""12"":38,""13"":33,""14"":27,""15"":22,""16"":33,""17"":27,""18"":33,""19"":38,""2"":72,""20"":38,""21"":27,""22"":33,""23"":61,""3"":72,""4"":55,""5"":55,""6"":72,""7"":72,""8"":44,""9"":44}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Asra+Cafe/data=!4m7!3m6!1s0x3ba859d605de00e7:0xcafd83be0f765d04!8m2!3d10.9888014!4d76.9402079!16s%2Fg%2F11yv6zdxsw!19sChIJ5wDeBdZZqDsRBF12D76D_co?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,0
ChIJlcG2JGtZqDsRAAAAMPf_IF0,Shera Fish Fry Stall,Seafood restaurant,Biryani & Non-veg,"Perur Main Rd, Kamarajar pank, Selvapuram South, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.989509,76.944891,5.0,28,,,1,1,0,,,,"{""Friday"":[""4–11 pm""],""Monday"":[""4–11 pm""],""Saturday"":[""4–11 pm""],""Sunday"":[""4–11 pm""],""Thursday"":[""4–11 pm""],""Tuesday"":[""4–11 pm""],""Wednesday"":[""4–11 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Shera+Fish+Fry+Stall/data=!4m7!3m6!1s0x3ba8596b24b6c195:0x5d20fff730000000!8m2!3d10.9895095!4d76.944891!16s%2Fg%2F11p6spbznx!19sChIJlcG2JGtZqDsRAAAAMPf_IF0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,1,27
ChIJOVg5nzNZqDsRkF4T0a7uIq8,AL-MIN CHILLY HOUSE,Fast food restaurant,Fast food & Quick bites,"11, Ramamurthy Rd, TNHB, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.989001,76.941564,5.0,2,,,1,1,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Dishes"",""enabled"":false,""values"":[""Fast food""]}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/AL-MIN+CHILLY+HOUSE/data=!4m7!3m6!1s0x3ba859339f395839:0xaf22eeaed1135e90!8m2!3d10.9890012!4d76.9415638!16s%2Fg%2F11yr4gt9l9!19sChIJOVg5nzNZqDsRkF4T0a7uIq8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,2
ChIJgV7GEtxZqDsR9sBFB69dxy0,MANIKANDAN SELVARAJ,Fast food restaurant,Fast food & Quick bites,"Perur Main Rd, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.98839,76.93595,4.4,14,₹1–200,,1,1,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Dishes"",""enabled"":false,""values"":[""Fast food""]}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/MANIKANDAN+SELVARAJ/data=!4m7!3m6!1s0x3ba859dc12c65e81:0x2dc75daf0745c0f6!8m2!3d10.9883897!4d76.9359501!16s%2Fg%2F11xzx_kkfr!19sChIJgV7GEtxZqDsR9sBFB69dxy0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,1,1,0,2,10
ChIJM1KD-cNZqDsRpltsjOLL0HE,"Mojak (Best Restaurant for Fried chicken, Pizza, Burger, wrap, momos, sandwich. buget friendly and KFC style))",Restaurant,Multi-cuisine / General,"2/231, Selvapuram Muthuswamy Colony, busstop, Selvapuram, Coimbatore, Tamil Nadu 641026",busstop,Coimbatore,641026,10.987625,76.939717,4.0,6,,,0,1,0,,,,"{""Friday"":[""11 am–10:30 pm""],""Monday"":[""11 am–10:30 pm""],""Saturday"":[""11 am–10:30 pm""],""Sunday"":[""11 am–10:30 pm""],""Thursday"":[""11 am–10:30 pm""],""Tuesday"":[""11 am–10:30 pm""],""Wednesday"":[""11 am–10:30 pm""]}",,,"https://www.google.com/maps/place/Mojak+%28Best+Restaurant+for+Fried+chicken,+Pizza,+Burger,+wrap,+momos,+sandwich.+buget+friendly+and+KFC+style%29%29/data=!4m7!3m6!1s0x3ba859c3f9835233:0x71d0cbe28c6c5ba6!8m2!3d10.9876253!4d76.9397168!16s%2Fg%2F11yyckn7rx!19sChIJM1KD-cNZqDsRpltsjOLL0HE?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1",1,0,1,0,4
ChIJ1afRAQBZqDsRLn3QS8qKxb0,Crazy Spot,Fast food restaurant,Fast food & Quick bites,"Ramamurthy Road, Selvapuram North, Coimbatore, Tamil Nadu 641001, Coimbatore, Tamil Nadu 641026",Selvapuram North,Coimbatore,641026,10.991393,76.941318,5.0,20,,,1,0,0,,,,"{""Friday"":[""4:30–10:30 pm""],""Monday"":[""4:30–10:30 pm""],""Saturday"":[""4:30–10:30 pm""],""Sunday"":[""4:30–10:30 pm""],""Thursday"":[""4:30–10:30 pm""],""Tuesday"":[""4:30–10:30 pm""],""Wednesday"":[""4:30–10:30 pm""]}",,,https://www.google.com/maps/place/Crazy+Spot/data=!4m7!3m6!1s0x3ba8590001d1a7d5:0xbdc58aca4bd07d2e!8m2!3d10.9913935!4d76.9413185!16s%2Fg%2F11wqvzsvz7!19sChIJ1afRAQBZqDsRLn3QS8qKxb0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,20
ChIJ21-7Y3FZqDsRbH382GbtTWE,Subham Soft Food's,Restaurant,Multi-cuisine / General,"Thillai Nagar, Selvapuram Muthuswamy Colony, Selvapuram South, Selvapuram, Coimbatore, Tamil Nadu 641026",Selvapuram South,Coimbatore,641026,10.986814,76.936904,5.0,3,,,1,1,0,,,,,,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Subham+Soft+Food%27s/data=!4m7!3m6!1s0x3ba8597163bb5fdb:0x614ded66d8fc7d6c!8m2!3d10.9868136!4d76.9369037!16s%2Fg%2F11sqkrrvyh!19sChIJ21-7Y3FZqDsRbH382GbtTWE?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,3
ChIJkXCdm3BZqDsRR3dIrb0VqOc,Double Bell Biriyani,Fast food restaurant,Fast food & Quick bites,"3/1, Chetty St, Ashoknagar, Balaji Avenue, Selvapuram South, Coimbatore, Tamil Nadu 641001",Selvapuram South,Coimbatore,641001,10.989889,76.949117,4.4,8,,,1,1,0,,,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Closed""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":27,""1"":22,""10"":38,""11"":33,""12"":50,""13"":61,""14"":50,""15"":33,""16"":33,""17"":22,""18"":16,""19"":38,""2"":22,""20"":61,""21"":94,""22"":72,""23"":94,""3"":33,""4"":61,""5"":55,""6"":55,""7"":61,""8"":72,""9"":50},""Monday"":{""0"":38,""1"":38,""10"":94,""11"":61,""12"":50,""13"":33,""14"":33,""15"":38,""16"":38,""17"":27,""18"":33,""19"":61,""2"":44,""20"":72,""21"":72,""22"":50,""23"":50,""3"":33,""4"":16,""5"":16,""6"":22,""7"":38,""8"":72,""9"":77},""Saturday"":{""0"":88,""1"":88,""10"":50,""11"":38,""12"":33,""13"":22,""14"":11,""15"":11,""16"":16,""17"":27,""18"":33,""19"":33,""2"":72,""20"":44,""21"":61,""22"":72,""23"":83,""3"":50,""4"":44,""5"":55,""6"":61,""7"":44,""8"":38,""9"":33},""Sunday"":{},""Thursday"":{""0"":61,""1"":61,""10"":27,""11"":38,""12"":33,""13"":44,""14"":61,""15"":44,""16"":44,""17"":27,""18"":33,""19"":27,""2"":44,""20"":38,""21"":50,""22"":50,""23"":61,""3"":44,""4"":50,""5"":38,""6"":44,""7"":27,""8"":16,""9"":16},""Tuesday"":{""0"":38,""1"":44,""10"":55,""11"":55,""12"":50,""13"":38,""14"":38,""15"":50,""16"":44,""17"":38,""18"":44,""19"":61,""2"":33,""20"":77,""21"":100,""22"":83,""23"":77,""3"":33,""4"":11,""5"":22,""6"":27,""7"":55,""8"":55,""9"":50},""Wednesday"":{""0"":55,""1"":50,""10"":22,""11"":27,""12"":27,""13"":33,""14"":33,""15"":33,""16"":44,""17"":38,""18"":38,""19"":44,""2"":33,""20"":50,""21"":77,""22"":72,""23"":72,""3"":22,""4"":38,""5"":27,""6"":27,""7"":38,""8"":50,""9"":33}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Dishes"",""enabled"":false,""values"":[""Biryani"",""Fast food""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Dinner"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Double+Bell+Biriyani/data=!4m7!3m6!1s0x3ba859709b9d7091:0xe7a815bdad487747!8m2!3d10.9898892!4d76.949117!16s%2Fg%2F11fhryrl9j!19sChIJkXCdm3BZqDsRR3dIrb0VqOc?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,1,0,0,1,6
ChIJsVMTmKhZqDsRWV3HqNc6IRw,20s Biriyani,Food court,Multi-cuisine / General,"6, VOC East West Street I, Nehru Colony, Selvapuram Muthuswamy Colony, Thillai Nagar, Selvapuram, Coimbatore, Tamil Nadu 641026",Thillai Nagar,Coimbatore,641026,10.987418,76.936967,4.0,4,,,1,1,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Dishes"",""enabled"":false,""values"":[""Biryani""]}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/20s+Biriyani/data=!4m7!3m6!1s0x3ba859a8981353b1:0x1c213ad7a8c75d59!8m2!3d10.9874183!4d76.9369668!16s%2Fg%2F11vz3sg1vx!19sChIJsVMTmKhZqDsRWV3HqNc6IRw?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,1,0,0,0,3
